goal,shot_statsbomb_xg,minute,second,possession,play_pattern,possession_team,team,player,shot_body_part,shot_technique,shot_type,under_pressure,off_camera,shot_outcome,x,y,competition
0,0.055969063,66,10,119,0,1,1,7,1,0,1,,,2,102.9,46.3,Indian Super league 2021/2022
1,0.090100385,78,41,139,0,1,1,9,2,1,1,,,1,106.6,26.7,Indian Super league 2021/2022
0,0.16568123,79,29,140,3,0,0,1,1,1,1,,True,4,112.4,28.4,Indian Super league 2021/2022
0,0.09229708,82,57,145,2,0,0,11,2,2,1,,,0,113.1,44.8,Indian Super league 2021/2022
0,0.24636026,85,57,152,6,0,0,3,2,0,1,,,4,112.1,41.4,Indian Super league 2021/2022
0,0.17589583,87,20,153,4,0,0,10,2,1,1,,,4,102.3,44.9,Indian Super league 2021/2022
0,0.038245693,92,11,159,2,0,0,0,2,1,0,,,0,93.1,26.3,Indian Super league 2021/2022
0,0.0070156944,93,5,161,2,1,1,9,2,0,1,,,0,83.0,51.3,Indian Super league 2021/2022
0,0.027422642,93,33,162,0,1,1,5,2,0,1,,,2,95.9,42.1,Indian Super league 2021/2022
0,0.10038815,3,49,10,0,1,1,3,2,4,1,,,1,113.1,37.2,Indian Super league 2021/2022
0,0.121777624,6,21,14,1,0,0,13,2,2,1,,,2,113.2,52.2,Indian Super league 2021/2022
0,0.0823444,9,54,22,4,1,1,2,2,2,1,,,2,99.8,49.2,Indian Super league 2021/2022
0,0.020062096,13,14,33,5,0,0,7,2,2,1,,,2,87.2,40.4,Indian Super league 2021/2022
0,0.3636061,14,0,39,5,0,0,1,1,2,1,,,0,112.3,37.0,Indian Super league 2021/2022
0,0.008214975,14,20,40,0,0,0,7,2,2,1,,,1,103.6,15.7,Indian Super league 2021/2022
0,0.024242355,18,28,48,2,0,0,8,1,2,1,,,0,101.4,57.9,Indian Super league 2021/2022
0,0.06610033,19,5,48,2,0,0,1,2,2,1,,,2,103.2,49.6,Indian Super league 2021/2022
0,0.02427646,20,58,58,1,1,1,5,2,2,1,,,0,99.9,56.9,Indian Super league 2021/2022
0,0.03781021,21,34,59,0,1,1,10,2,2,1,,,0,98.4,30.8,Indian Super league 2021/2022
0,0.009208378,23,39,63,5,1,1,9,2,4,1,,,2,84.7,44.9,Indian Super league 2021/2022
0,0.007816917,24,6,66,4,0,0,7,2,2,1,,,1,96.1,18.1,Indian Super league 2021/2022
0,0.06012672,25,32,68,5,0,0,13,2,2,1,,,0,100.6,37.1,Indian Super league 2021/2022
0,0.16980793,26,39,69,0,0,0,13,1,2,1,,,0,114.3,35.2,Indian Super league 2021/2022
0,0.01792938,26,57,70,0,0,0,0,2,2,1,,,3,94.8,25.1,Indian Super league 2021/2022
0,0.40576375,28,16,72,5,0,0,7,1,2,1,,,1,111.1,29.6,Indian Super league 2021/2022
0,0.19271906,34,27,79,3,0,0,13,1,2,1,,,2,102.8,43.9,Indian Super league 2021/2022
0,0.023303116,38,20,85,2,0,0,7,2,2,0,,,2,87.8,37.4,Indian Super league 2021/2022
0,0.04604739,38,52,86,0,0,0,13,2,4,1,,,3,104.0,51.8,Indian Super league 2021/2022
0,0.020276181,45,49,104,2,1,1,5,2,1,1,,,1,92.2,38.2,Indian Super league 2021/2022
0,0.2825235,50,5,114,5,0,0,1,0,0,1,,,2,112.2,36.4,Indian Super league 2021/2022
0,0.047203712,54,52,122,2,1,1,2,1,2,0,,,0,93.5,50.9,Indian Super league 2021/2022
0,0.044336103,55,1,122,2,1,1,5,2,3,1,,,1,100.8,45.3,Indian Super league 2021/2022
0,0.14501618,56,14,125,5,1,1,5,1,2,1,True,,2,103.6,33.9,Indian Super league 2021/2022
0,0.028584778,66,40,142,2,1,1,10,2,2,1,,,0,99.7,27.0,Indian Super league 2021/2022
0,0.03385322,67,18,143,0,1,1,2,1,1,1,,,1,107.4,56.6,Indian Super league 2021/2022
0,0.0052428837,69,27,148,4,0,0,6,2,2,1,,,1,78.4,39.9,Indian Super league 2021/2022
0,0.041878384,73,21,154,5,1,1,4,2,1,1,,,1,107.8,27.2,Indian Super league 2021/2022
0,0.22754684,88,41,185,4,0,0,12,2,1,1,,,1,108.2,48.9,Indian Super league 2021/2022
0,0.028924312,91,37,189,2,1,1,11,2,1,1,,,0,96.5,43.5,Indian Super league 2021/2022
1,0.0075449734,1,57,5,2,1,1,6,2,1,0,,,1,90.2,21.1,Indian Super league 2021/2022
0,0.017627181,7,14,16,0,0,0,11,2,1,1,,,0,90.4,32.3,Indian Super league 2021/2022
0,0.19573703,9,9,21,4,0,0,2,2,1,1,,,0,108.5,43.9,Indian Super league 2021/2022
0,0.1341453,11,54,28,4,0,0,1,2,1,1,,,2,103.4,42.2,Indian Super league 2021/2022
0,0.15542574,14,58,33,1,1,1,3,1,1,1,,,2,103.9,33.1,Indian Super league 2021/2022
0,0.03912839,18,44,40,3,0,0,7,2,1,1,,,3,101.4,22.8,Indian Super league 2021/2022
0,0.03235076,22,30,48,6,1,1,3,2,1,1,True,,0,116.4,51.4,Indian Super league 2021/2022
0,0.1222292,23,15,49,0,1,1,10,2,0,1,,,0,114.8,45.2,Indian Super league 2021/2022
0,0.22813056,28,57,61,6,0,0,2,1,1,1,,,3,105.7,46.9,Indian Super league 2021/2022
0,0.24501747,28,59,61,6,0,0,7,2,0,1,,,2,114.6,30.9,Indian Super league 2021/2022
0,0.03961914,30,13,62,3,1,1,14,2,1,1,,,3,103.0,25.7,Indian Super league 2021/2022
0,0.027641086,30,57,63,0,1,1,6,2,2,1,,,4,97.1,45.4,Indian Super league 2021/2022
0,0.0059848386,31,24,64,6,0,0,11,2,1,1,,,2,79.7,38.6,Indian Super league 2021/2022
0,0.012502145,36,16,71,6,0,0,13,1,1,1,,,2,110.0,20.1,Indian Super league 2021/2022
1,0.044134617,38,14,76,0,0,0,0,0,1,1,,,1,112.7,31.9,Indian Super league 2021/2022
0,0.033712126,40,51,79,4,0,0,4,2,1,1,,,0,94.8,35.6,Indian Super league 2021/2022
0,0.0122681605,42,0,81,6,0,0,9,2,1,1,,,0,88.6,52.1,Indian Super league 2021/2022
0,0.019120459,47,53,96,6,0,0,2,2,1,1,,,3,92.7,54.6,Indian Super league 2021/2022
0,0.009745207,48,28,97,0,0,0,7,2,1,1,,,0,105.4,20.3,Indian Super league 2021/2022
0,0.098268375,50,7,100,6,0,0,7,0,1,1,True,,2,113.1,44.6,Indian Super league 2021/2022
0,0.045767035,59,12,116,6,0,0,1,2,1,1,,,0,109.3,51.2,Indian Super league 2021/2022
0,0.065477386,65,41,129,2,0,0,7,2,1,1,,,3,101.4,50.3,Indian Super league 2021/2022
0,0.064551584,67,4,132,4,0,0,7,2,1,1,,,3,109.3,29.6,Indian Super league 2021/2022
0,0.03486274,70,20,138,4,1,1,5,2,1,1,,,3,100.4,25.3,Indian Super league 2021/2022
0,0.026097031,70,28,138,4,1,1,5,2,1,1,,,0,99.2,23.4,Indian Super league 2021/2022
0,0.02291709,70,32,138,4,1,1,12,2,1,1,,,0,94.1,51.4,Indian Super league 2021/2022
0,0.019808875,70,44,139,6,0,0,7,2,1,1,,,2,90.1,42.3,Indian Super league 2021/2022
0,0.35990307,72,4,142,4,0,0,7,1,1,1,True,,2,109.6,35.3,Indian Super league 2021/2022
0,0.025731862,75,21,148,6,0,0,4,1,1,1,,,4,94.8,49.5,Indian Super league 2021/2022
0,0.037598792,78,18,150,2,0,0,7,2,1,0,,,3,89.9,30.8,Indian Super league 2021/2022
0,0.09030604,78,23,150,2,0,0,0,1,0,1,True,,0,118.2,47.0,Indian Super league 2021/2022
0,0.026380155,80,32,153,2,0,0,7,2,1,0,,,2,87.8,47.3,Indian Super league 2021/2022
0,0.091039896,86,21,170,4,0,0,7,2,1,1,,,3,107.8,52.2,Indian Super league 2021/2022
0,0.3020552,90,59,184,2,0,0,0,1,1,1,,,2,109.6,33.1,Indian Super league 2021/2022
0,0.02663648,93,9,189,6,1,1,14,2,1,1,,,0,96.1,26.6,Indian Super league 2021/2022
0,0.020137627,94,34,192,5,1,1,8,1,1,1,,,2,104.4,58.3,Indian Super league 2021/2022
1,0.31401712,3,50,14,0,1,1,1,2,2,1,,,1,113.3,49.9,Indian Super league 2021/2022
0,0.029343791,7,51,22,1,1,1,1,2,2,1,,,0,92.3,44.1,Indian Super league 2021/2022
0,0.5122345,13,34,36,5,0,0,6,0,0,1,,,2,114.1,43.9,Indian Super league 2021/2022
0,0.021360926,15,16,38,4,1,1,3,2,2,1,,,2,91.8,52.7,Indian Super league 2021/2022
0,0.08274717,18,41,43,4,0,0,6,2,2,1,,,0,103.7,41.1,Indian Super league 2021/2022
0,0.065507494,22,16,50,5,0,0,0,1,2,1,,,2,105.8,26.6,Indian Super league 2021/2022
0,0.025280673,24,59,56,4,0,0,2,1,1,1,,,2,95.3,50.8,Indian Super league 2021/2022
0,0.029472785,32,44,73,5,1,1,4,1,2,1,,,2,100.2,55.4,Indian Super league 2021/2022
0,0.05337971,41,25,91,5,0,0,2,2,2,1,,,0,103.8,29.2,Indian Super league 2021/2022
0,0.054456435,42,31,93,5,0,0,2,1,1,1,,,3,106.3,41.8,Indian Super league 2021/2022
1,0.20535663,43,41,94,1,0,0,6,0,2,1,,,1,115.4,37.5,Indian Super league 2021/2022
0,0.06263447,46,48,99,5,0,0,9,2,2,1,,,0,103.6,47.5,Indian Super league 2021/2022
0,0.03092614,47,54,106,5,0,0,6,2,2,1,,,3,110.8,55.3,Indian Super league 2021/2022
0,0.019369321,52,24,116,5,0,0,2,1,2,1,,,2,94.7,55.8,Indian Super league 2021/2022
1,0.55294275,55,38,122,5,0,0,0,2,2,1,,,1,109.1,33.2,Indian Super league 2021/2022
0,0.034908395,59,7,129,1,0,0,2,1,2,0,,,3,90.6,50.3,Indian Super league 2021/2022
0,0.5447848,59,34,135,5,0,0,6,2,2,1,,,3,111.7,38.7,Indian Super league 2021/2022
0,0.11194789,59,40,135,5,0,0,0,1,2,1,,,0,107.6,31.2,Indian Super league 2021/2022
0,0.0891812,59,41,135,5,0,0,0,2,2,1,,,0,107.4,33.0,Indian Super league 2021/2022
0,0.08044935,60,52,138,4,0,0,9,2,2,1,,,3,107.9,53.9,Indian Super league 2021/2022
0,0.02420293,61,26,140,2,1,1,10,1,1,1,True,,2,90.2,37.2,Indian Super league 2021/2022
0,0.027496045,63,59,143,5,0,0,7,2,3,1,,,0,96.1,47.0,Indian Super league 2021/2022
0,0.24542426,65,56,148,5,0,0,6,2,1,1,True,,2,110.2,48.2,Indian Super league 2021/2022
0,0.036110308,70,21,156,1,0,0,7,2,2,1,,,2,101.9,53.1,Indian Super league 2021/2022
0,0.011160851,82,50,176,1,0,0,2,1,2,0,,,2,85.9,32.0,Indian Super league 2021/2022
0,0.14454949,85,26,178,1,1,1,8,1,1,1,,,3,106.4,33.0,Indian Super league 2021/2022
1,0.95820266,90,44,189,4,1,1,1,2,2,1,,,1,112.1,48.2,Indian Super league 2021/2022
1,0.49167114,92,44,192,5,0,0,5,1,1,1,,,1,113.9,39.3,Indian Super league 2021/2022
0,0.022032306,94,28,193,3,1,1,3,2,1,1,,,2,89.8,34.9,Indian Super league 2021/2022
0,0.08053961,2,33,7,2,1,1,0,1,1,0,,,0,98.4,32.8,Indian Super league 2021/2022
0,0.049301304,3,38,8,0,1,1,10,0,1,1,,,0,113.9,49.0,Indian Super league 2021/2022
0,0.060735743,4,11,9,0,1,1,7,1,1,1,,,0,102.3,36.7,Indian Super league 2021/2022
0,0.18065795,14,6,30,4,1,1,12,1,1,1,,,2,106.2,47.0,Indian Super league 2021/2022
0,0.019426558,15,5,31,3,0,0,8,1,1,1,,,3,95.0,52.6,Indian Super league 2021/2022
0,0.053630456,19,20,44,5,1,1,2,2,1,1,True,,4,105.9,55.4,Indian Super league 2021/2022
0,0.020513063,21,8,47,0,1,1,5,1,0,1,,,2,92.6,47.5,Indian Super league 2021/2022
0,0.04068319,22,28,49,5,1,1,7,2,1,1,True,,4,95.1,41.1,Indian Super league 2021/2022
0,0.061404087,24,40,55,2,0,0,1,2,1,1,,,2,107.8,27.4,Indian Super league 2021/2022
0,0.037339516,25,56,58,5,0,0,13,2,1,1,,,2,95.1,45.1,Indian Super league 2021/2022
1,0.07288529,27,43,60,0,1,1,9,0,1,1,True,,1,112.9,35.9,Indian Super league 2021/2022
0,0.15231162,28,53,62,1,1,1,12,1,1,1,True,,4,101.3,48.0,Indian Super league 2021/2022
0,0.009036243,33,29,72,2,1,1,0,1,1,0,,,0,103.0,62.2,Indian Super league 2021/2022
0,0.019669626,38,46,81,2,1,1,11,2,1,1,True,,3,103.9,21.8,Indian Super league 2021/2022
0,0.033270575,40,22,83,4,0,0,8,1,1,1,,,0,94.6,40.3,Indian Super league 2021/2022
0,0.1282423,51,12,114,0,1,1,9,1,2,1,True,,3,114.5,46.1,Indian Super league 2021/2022
0,0.043899283,54,4,121,4,0,0,3,2,2,1,,,0,107.8,46.7,Indian Super league 2021/2022
0,0.0236325,54,7,121,4,0,0,3,2,0,1,,,0,114.3,52.0,Indian Super league 2021/2022
1,0.2123447,64,29,142,5,1,1,2,2,0,1,,,1,106.5,42.7,Indian Super league 2021/2022
0,0.006065069,73,25,157,4,0,0,6,1,1,1,,,2,85.3,51.8,Indian Super league 2021/2022
0,0.093097895,79,59,166,4,1,1,4,2,1,1,,,0,105.4,46.3,Indian Super league 2021/2022
0,0.065934315,85,29,177,5,1,1,4,2,1,1,,,2,107.3,54.9,Indian Super league 2021/2022
0,0.029627489,91,5,188,5,1,1,4,2,1,1,True,,3,96.1,28.4,Indian Super league 2021/2022
0,0.31663033,91,50,189,2,0,0,3,1,1,1,,,3,107.8,39.6,Indian Super league 2021/2022
0,0.19070625,91,53,189,2,0,0,3,2,1,1,True,,2,108.6,38.9,Indian Super league 2021/2022
0,0.006321801,1,32,5,2,1,1,2,2,0,1,,,2,92.3,55.9,Indian Super league 2021/2022
0,0.14797361,5,28,12,5,0,0,1,0,1,1,,,2,110.1,41.6,Indian Super league 2021/2022
0,0.069038264,6,14,14,7,0,0,1,2,1,1,,,0,103.5,48.9,Indian Super league 2021/2022
0,0.089332715,11,37,28,5,0,0,12,2,1,1,,,4,101.9,32.1,Indian Super league 2021/2022
0,0.085719146,14,3,38,2,1,1,8,0,1,1,,,3,107.8,38.8,Indian Super league 2021/2022
0,0.044189174,14,43,39,0,1,1,13,0,1,1,True,,2,111.9,32.6,Indian Super league 2021/2022
0,0.7835,17,29,44,6,0,0,0,1,1,2,,,4,108.0,40.0,Indian Super league 2021/2022
0,0.014653282,21,1,47,2,1,1,11,1,1,0,,,5,92.2,55.2,Indian Super league 2021/2022
0,0.017126285,22,47,51,5,0,0,14,2,1,1,True,,0,98.3,51.3,Indian Super league 2021/2022
0,0.0057545174,27,29,61,1,0,0,5,2,1,1,,,2,96.4,13.9,Indian Super league 2021/2022
0,0.13738506,28,30,63,7,0,0,0,1,1,1,,,4,103.9,45.7,Indian Super league 2021/2022
0,0.02480425,29,55,65,3,0,0,16,2,1,1,,,2,102.0,57.6,Indian Super league 2021/2022
1,0.214819,34,38,73,2,1,1,13,0,1,1,,,1,112.8,41.1,Indian Super league 2021/2022
0,0.056863338,36,1,75,1,1,1,4,2,1,1,,,3,108.0,53.2,Indian Super league 2021/2022
0,0.00652287,40,9,83,0,0,0,12,1,0,1,,,6,112.4,19.6,Indian Super league 2021/2022
0,0.01835061,42,9,86,2,1,1,2,1,1,1,,,0,93.4,53.1,Indian Super league 2021/2022
0,0.08991926,42,24,87,7,0,0,5,2,1,1,,,0,114.1,49.8,Indian Super league 2021/2022
0,0.049450837,42,58,88,0,0,0,7,0,1,1,,,2,114.1,32.5,Indian Super league 2021/2022
0,0.046903607,45,1,92,5,1,1,15,0,1,1,,,4,105.8,45.4,Indian Super league 2021/2022
0,0.031291496,46,38,100,1,1,1,2,1,0,1,,,4,96.1,18.4,Indian Super league 2021/2022
0,0.030468255,45,54,104,4,0,0,1,1,2,1,,,2,98.3,50.6,Indian Super league 2021/2022
0,0.18904272,50,57,115,0,0,0,9,2,0,1,,,2,114.3,46.9,Indian Super league 2021/2022
0,0.028909175,56,24,128,7,1,1,11,1,1,1,,,4,103.9,56.9,Indian Super league 2021/2022
0,0.059993796,63,8,138,2,0,0,5,1,1,1,,,2,104.8,50.0,Indian Super league 2021/2022
0,0.026880637,72,7,164,7,1,1,6,1,1,1,,,0,89.6,35.9,Indian Super league 2021/2022
0,0.10599669,73,41,167,2,0,0,10,2,1,1,,,0,108.5,52.6,Indian Super league 2021/2022
0,0.02540639,78,5,171,2,1,1,4,2,1,0,,,2,88.4,38.5,Indian Super league 2021/2022
1,0.02117924,85,30,184,7,1,1,6,2,1,1,,,1,113.4,25.5,Indian Super league 2021/2022
0,0.007815141,89,49,191,5,1,1,17,1,1,1,,,4,110.2,61.8,Indian Super league 2021/2022
0,0.015506356,90,24,192,0,1,1,2,2,1,1,,,6,107.5,22.1,Indian Super league 2021/2022
0,0.102783754,91,27,193,7,0,0,3,1,1,1,,,2,102.8,35.5,Indian Super league 2021/2022
0,0.006165324,2,1,6,1,0,0,2,2,1,1,,,2,84.9,27.8,Indian Super league 2021/2022
0,0.033245545,3,59,10,0,1,1,12,2,2,1,,,0,114.6,27.0,Indian Super league 2021/2022
0,0.019833254,7,14,14,5,0,0,6,2,1,1,,,4,94.8,26.1,Indian Super league 2021/2022
0,0.022513486,16,28,31,3,1,0,9,1,1,1,,,3,95.7,27.1,Indian Super league 2021/2022
0,0.059117775,17,42,33,5,0,0,6,2,1,1,,,0,98.1,35.8,Indian Super league 2021/2022
0,0.05166024,19,59,36,0,1,1,1,2,2,1,,,5,116.7,29.2,Indian Super league 2021/2022
0,0.0072327293,24,53,43,1,0,0,3,1,1,0,,,2,83.8,28.4,Indian Super league 2021/2022
0,0.048034266,35,14,60,3,0,0,2,2,0,1,,,0,105.3,45.5,Indian Super league 2021/2022
0,0.04081832,35,19,60,3,0,0,0,1,0,1,,,2,97.8,34.4,Indian Super league 2021/2022
1,0.25637785,46,38,82,5,1,1,8,1,0,1,,,1,107.5,37.2,Indian Super league 2021/2022
0,0.056299116,48,7,83,2,0,0,2,2,2,1,,,4,96.8,40.2,Indian Super league 2021/2022
0,0.23944032,48,57,94,5,1,1,1,1,1,1,,,4,113.5,47.0,Indian Super league 2021/2022
0,0.010351022,49,4,94,5,1,1,10,1,1,1,,,2,83.7,38.7,Indian Super league 2021/2022
0,0.054953966,52,43,103,1,0,0,2,2,1,0,,,4,93.1,33.6,Indian Super league 2021/2022
0,0.025387364,53,9,104,3,0,0,2,2,1,1,True,,4,94.5,44.6,Indian Super league 2021/2022
1,0.7835,54,51,108,4,0,0,0,1,1,2,,,1,108.1,40.1,Indian Super league 2021/2022
0,0.013663061,61,49,120,3,0,0,11,2,1,1,,,2,106.3,58.8,Indian Super league 2021/2022
0,0.022650333,64,29,128,5,1,0,0,1,1,1,,,4,95.3,51.1,Indian Super league 2021/2022
0,0.10781173,65,29,134,3,1,1,5,0,1,1,True,,2,111.8,40.4,Indian Super league 2021/2022
0,0.01321802,67,1,137,1,1,1,8,1,1,0,,,2,85.9,48.2,Indian Super league 2021/2022
0,0.03511514,71,56,147,5,1,1,12,2,1,1,,,4,106.2,56.4,Indian Super league 2021/2022
0,0.031305127,74,31,150,1,1,1,8,1,1,1,True,,2,100.6,55.5,Indian Super league 2021/2022
0,0.0071890894,78,46,159,1,0,0,0,1,1,1,,,2,91.6,59.0,Indian Super league 2021/2022
0,0.0066344724,80,1,162,5,0,0,4,2,1,1,,,0,92.8,59.8,Indian Super league 2021/2022
0,0.029597748,82,9,167,5,0,0,0,2,1,1,,,0,108.1,56.3,Indian Super league 2021/2022
0,0.025470333,86,5,171,5,0,0,2,2,1,1,,,2,91.2,34.2,Indian Super league 2021/2022
0,0.043920364,89,12,176,3,0,0,7,1,0,1,,,0,101.1,37.0,Indian Super league 2021/2022
0,0.09256801,91,19,180,3,1,1,12,0,1,1,True,,0,112.1,41.5,Indian Super league 2021/2022
0,0.023815643,3,52,10,4,1,1,7,1,1,1,,,0,95.5,29.6,Indian Super league 2021/2022
0,0.050301112,5,23,12,2,0,0,5,2,1,0,,,4,94.4,28.2,Indian Super league 2021/2022
0,0.0896491,6,45,17,2,1,1,10,0,1,1,,,2,113.9,48.9,Indian Super league 2021/2022
0,0.0253488,10,31,26,1,1,1,7,1,1,1,,,0,97.6,34.9,Indian Super league 2021/2022
0,0.024612114,14,40,33,4,1,1,0,1,0,1,,,2,90.8,38.3,Indian Super league 2021/2022
0,0.029598944,15,39,35,3,1,1,2,1,0,1,,,2,94.6,52.2,Indian Super league 2021/2022
0,0.07796038,30,29,65,0,1,1,12,0,1,1,True,,2,116.6,48.1,Indian Super league 2021/2022
0,0.021821104,35,37,74,4,0,0,5,2,1,1,,,0,87.2,40.0,Indian Super league 2021/2022
0,0.023534253,37,11,77,4,1,1,2,2,1,1,True,,2,95.6,25.7,Indian Super league 2021/2022
0,0.02850827,40,38,84,4,1,1,13,2,1,1,,,2,99.1,27.8,Indian Super league 2021/2022
1,0.038782306,46,48,96,2,0,0,5,2,1,0,,,1,91.3,48.8,Indian Super league 2021/2022
0,0.025915598,50,21,110,2,0,0,5,2,1,0,,,2,89.1,29.3,Indian Super league 2021/2022
0,0.11480844,53,23,116,1,0,0,6,2,1,1,,,0,106.2,29.3,Indian Super league 2021/2022
0,0.015882166,54,6,117,0,0,0,1,2,0,1,,,5,91.9,33.7,Indian Super league 2021/2022
0,0.41809684,56,14,122,1,0,0,5,2,1,1,,,3,108.8,31.9,Indian Super league 2021/2022
0,0.07713972,59,47,128,3,1,1,12,2,1,1,,,0,105.1,43.3,Indian Super league 2021/2022
0,0.0052517196,59,51,128,3,1,1,8,2,0,1,,,0,84.5,56.7,Indian Super league 2021/2022
0,0.20783891,65,59,135,2,1,1,2,2,0,1,,,2,106.5,38.3,Indian Super league 2021/2022
0,0.035422906,79,49,154,4,0,0,3,1,1,1,,,4,94.4,46.1,Indian Super league 2021/2022
1,0.055937544,84,22,167,4,1,0,6,2,1,1,,,1,98.0,45.2,Indian Super league 2021/2022
0,0.026662286,85,43,169,1,0,0,9,2,1,1,,,2,93.9,24.4,Indian Super league 2021/2022
0,0.07246114,91,1,176,3,1,1,12,1,0,1,,,0,108.5,48.9,Indian Super league 2021/2022
0,0.1159441,91,3,176,3,1,1,11,2,0,1,,,4,110.7,48.6,Indian Super league 2021/2022
0,0.005577544,94,35,181,2,1,1,4,2,1,1,,,0,83.9,27.7,Indian Super league 2021/2022
0,0.063497365,95,6,182,0,1,1,4,2,0,1,,,5,103.4,45.2,Indian Super league 2021/2022
0,0.0242504,3,18,10,5,0,0,4,2,1,1,,,2,93.9,48.6,Indian Super league 2021/2022
1,0.23080033,4,22,13,3,1,1,15,1,0,1,,,1,111.8,37.8,Indian Super league 2021/2022
1,0.7835,7,13,15,4,0,0,8,2,1,2,,,1,108.1,40.1,Indian Super league 2021/2022
0,0.034264438,15,5,27,5,0,0,8,2,1,1,,,2,94.3,41.5,Indian Super league 2021/2022
0,0.7835,23,32,39,4,1,1,3,1,1,2,,,4,107.9,40.0,Indian Super league 2021/2022
0,0.005957535,24,21,44,5,0,0,10,2,1,1,,,4,85.8,58.0,Indian Super league 2021/2022
0,0.045914605,33,46,63,5,0,0,1,1,1,1,,,4,96.9,31.8,Indian Super league 2021/2022
0,0.097037576,36,18,68,5,1,1,15,2,1,1,,,5,106.4,32.4,Indian Super league 2021/2022
0,0.021848414,37,20,69,0,1,1,7,2,1,1,,,0,102.7,57.8,Indian Super league 2021/2022
0,0.06922459,38,0,70,0,1,1,5,2,1,1,,,0,113.8,51.7,Indian Super league 2021/2022
0,0.034239247,39,45,71,0,1,1,5,0,1,1,,,0,110.2,34.4,Indian Super league 2021/2022
0,0.039306782,40,53,75,5,1,1,6,2,1,1,,,2,94.7,44.6,Indian Super league 2021/2022
0,0.030244207,43,22,78,5,1,1,15,2,1,1,,,0,99.9,27.9,Indian Super league 2021/2022
0,0.012305932,46,10,82,3,0,0,14,2,1,1,,,2,108.4,57.8,Indian Super league 2021/2022
0,0.0077632503,50,53,98,5,1,1,7,2,0,1,,,2,80.7,55.2,Indian Super league 2021/2022
0,0.04923391,54,30,107,5,0,0,11,2,0,1,True,,2,104.1,42.1,Indian Super league 2021/2022
0,0.04743157,61,4,117,3,0,0,11,0,1,1,,,2,103.7,46.2,Indian Super league 2021/2022
0,0.024908194,65,54,126,0,1,1,15,2,0,1,,,2,95.0,41.2,Indian Super league 2021/2022
0,0.043243848,74,10,142,5,0,0,16,2,1,1,,,2,98.6,33.9,Indian Super league 2021/2022
0,0.026208457,78,34,147,5,0,0,2,1,2,1,,,4,99.4,53.2,Indian Super league 2021/2022
0,0.030167509,80,27,148,0,0,0,16,2,1,1,True,,2,107.0,23.9,Indian Super league 2021/2022
0,0.058566414,81,48,150,5,0,0,16,2,1,1,,,0,104.7,29.8,Indian Super league 2021/2022
0,0.007970802,85,59,156,1,0,0,17,1,1,0,,,2,100.8,62.3,Indian Super league 2021/2022
0,0.0357772,86,46,158,5,0,0,4,2,1,1,,,2,94.0,41.5,Indian Super league 2021/2022
0,0.17158535,88,3,160,5,0,0,16,0,1,1,True,,2,115.1,44.5,Indian Super league 2021/2022
0,0.111279376,88,49,161,2,1,1,9,2,1,1,,,3,107.7,37.7,Indian Super league 2021/2022
0,0.014805174,88,55,161,2,1,1,13,2,1,1,,,2,84.8,39.2,Indian Super league 2021/2022
0,0.18872076,89,41,162,2,0,0,11,2,0,1,,,0,114.3,42.5,Indian Super league 2021/2022
0,0.086388655,93,26,165,1,1,1,0,1,0,1,,,2,115.6,29.3,Indian Super league 2021/2022
0,0.010538519,96,22,173,0,0,0,12,1,0,1,,,2,84.8,36.1,Indian Super league 2021/2022
0,0.05034513,1,14,4,0,0,0,13,3,0,1,True,,0,104.4,43.3,Indian Super league 2021/2022
0,0.03527331,2,41,7,7,1,1,3,0,2,1,,,2,103.9,28.7,Indian Super league 2021/2022
0,0.067356125,15,48,35,0,0,0,0,3,0,1,,,0,107.9,46.4,Indian Super league 2021/2022
0,0.03412571,15,50,35,0,0,0,10,3,3,1,,,2,99.4,49.9,Indian Super league 2021/2022
0,0.054987915,22,48,46,7,1,1,9,1,0,1,,,3,100.0,40.5,Indian Super league 2021/2022
0,0.07772875,26,11,55,7,0,0,12,3,0,1,True,,4,105.4,37.3,Indian Super league 2021/2022
0,0.051902212,29,16,58,7,0,0,11,3,2,1,,,2,100.5,33.5,Indian Super league 2021/2022
1,0.08350325,34,3,66,6,0,0,13,0,2,1,,,1,112.2,47.6,Indian Super league 2021/2022
0,0.045384467,40,35,79,7,0,0,12,3,2,1,,,4,100.6,30.1,Indian Super league 2021/2022
0,0.030322429,49,57,107,3,1,1,8,1,2,1,True,,2,98.4,26.8,Indian Super league 2021/2022
0,0.058196142,53,20,113,2,0,0,0,0,2,1,True,,3,112.4,48.1,Indian Super league 2021/2022
0,0.014846483,55,44,121,0,1,1,2,3,0,1,True,,0,93.4,25.9,Indian Super league 2021/2022
1,0.42728165,57,59,125,2,0,0,1,1,1,1,,,1,118.3,45.1,Indian Super league 2021/2022
0,0.046840146,60,6,127,0,1,1,5,0,2,1,,,0,108.1,44.1,Indian Super league 2021/2022
0,0.025650617,61,52,130,2,1,1,2,3,2,0,,,0,90.0,29.2,Indian Super league 2021/2022
0,0.03817868,62,16,131,0,1,1,2,3,3,1,,,4,99.3,37.6,Indian Super league 2021/2022
0,0.028338125,65,22,137,4,1,1,8,1,2,1,,,3,98.1,23.1,Indian Super league 2021/2022
1,0.51773256,65,24,137,4,1,1,7,3,0,1,,,1,115.0,41.7,Indian Super league 2021/2022
